Feature,Average Pointwise Mutual Information
wasn't not_raging not_populist,-inf
not_raging not_populist not_four,-inf
not_populist not_four not_years,-inf
not_four not_years not_ago,-inf
not_years not_ago not_ran,-inf
not_ago not_ran not_president,-inf
not_ran not_president .,-inf
not_president . </s>,-inf
complained,-inf
shoved,-inf
waters,-inf
<s> house republicans,-inf
house republicans complained,-inf
republicans complained didnt,-inf
complained didnt enough,-inf
didnt enough time,-inf
enough time consider,-inf
time consider constitutional,-inf
consider constitutional ban,-inf
constitutional ban oil,-inf
ban oil drilling,-inf
oil drilling shoved,-inf
drilling shoved proposal,-inf
shoved proposal days,-inf
proposal days open,-inf
days open state,-inf
open state waters,-inf
state waters oil,-inf
waters oil drilling,-inf
oil drilling .,-inf
drilling . </s>,-inf
attended,-inf
convention,-inf
<s> says no,-inf
says no one,-inf
no one bush,-inf
one bush family,-inf
bush family attended,-inf
family attended 2012,-inf
attended 2012 republican,-inf
2012 republican national,-inf
republican national convention,-inf
national convention no,-inf
convention no president,-inf
no president bush,-inf
president bush 2008,-inf
bush 2008 convention,-inf
2008 convention .,-inf
convention . </s>,-inf
rising,-inf
<s> <s> crime,-inf
<s> crime rising,-inf
crime rising .,-inf
rising . </s>,-inf
flint,-inf
mich,-inf
poison,-inf
burlington,-inf
vt,-inf
clean,-inf
<s> <s> flint,-inf
<s> flint mich,-inf
flint mich .,-inf
mich . paying,-inf
. paying three,-inf
paying three times,-inf
three times poison,-inf
times poison water,-inf
poison water paying,-inf
water paying burlington,-inf
paying burlington vt,-inf
burlington vt .,-inf
vt . clean,-inf
. clean water,-inf
clean water .,-inf
complicated,-inf
comply,-inf
code,-inf
weve got personal,-inf
got personal tax,-inf
personal tax system,-inf
tax system thats,-inf
system thats complicated,-inf
thats complicated costs,-inf
complicated costs americans,-inf
costs americans 500,-inf
americans 500 billion,-inf
500 billion year,-inf
billion year comply,-inf
year comply current,-inf
comply current tax,-inf
current tax code,-inf
tax code .,-inf
code . </s>,-inf
provided,-inf
prayer,-inf
room,-inf
rugs,-inf
lets,-inf
pray,-inf
allah,-inf
<s> says portland,-inf
says portland school,-inf
portland school gives,-inf
school gives muslim,-inf
gives muslim students,-inf
muslim students school,-inf
students school provided,-inf
school provided prayer,-inf
provided prayer room,-inf
prayer room prayer,-inf
room prayer rugs,-inf
prayer rugs lets,-inf
rugs lets class,-inf
lets class five,-inf
class five times,-inf
five times day,-inf
times day pray,-inf
day pray allah,-inf
pray allah .,-inf
allah . </s>,-inf
abolishing,-inf
v,-inf
<s> texas republicans,-inf
texas republicans believe,-inf
republicans believe abolishing,-inf
believe abolishing social,-inf
abolishing social security,-inf
social security abolishing,-inf
security abolishing v,-inf
abolishing v .,-inf
v . a,-inf
. a .,-inf
a . health,-inf
. health care,-inf
bulk,-inf
weapon,-inf
gangs,-inf
<s> <s> bulk,-inf
<s> bulk people,-inf
bulk people shot,-inf
people shot weapon,-inf
shot weapon drug,-inf
weapon drug gangs,-inf
drug gangs taking,-inf
gangs taking one,-inf
taking one another,-inf
one another end,-inf
another end shot,-inf
end shot weapon,-inf
shot weapon .,-inf
weapon . </s>,-inf
motors,-inf
<s> case general,-inf
case general motors,-inf
general motors bush,-inf
motors bush administration,-inf
bush administration wrote,-inf
administration wrote check,-inf
wrote check without,-inf
check without asking,-inf
without asking conditions,-inf
asking conditions change,-inf
conditions change .,-inf
salaries,-inf
uri,-inf
england,-inf
grant,-inf
institutions,-inf
<s> <s> salaries,-inf
<s> salaries uri,-inf
salaries uri faculty,-inf
uri faculty second,-inf
faculty second last,-inf
second last among,-inf
last among new,-inf
among new england,-inf
new england land,-inf
england land grant,-inf
land grant universities,-inf
grant universities lowest,-inf
universities lowest 20,-inf
lowest 20 percent,-inf
20 percent major,-inf
percent major u,-inf
major u .,-inf
s . research,-inf
. research institutions,-inf
research institutions </s>,-inf
institutions </s> </s>,-inf
carlos,-inf
curbelo,-inf
ability,-inf
pollution,-inf
combat,-inf
<s> says miami,-inf
says miami congressman,-inf
miami congressman carlos,-inf
congressman carlos curbelo,-inf
carlos curbelo supports,-inf
curbelo supports drilling,-inf
supports drilling offshore,-inf
drilling offshore repeatedly,-inf
offshore repeatedly voted,-inf
repeatedly voted president,-inf
voted president obamas,-inf
president obamas ability,-inf
obamas ability fight,-inf
ability fight pollution,-inf
fight pollution combat,-inf
pollution combat climate,-inf
combat climate change,-inf
climate change .,-inf
disclose,-inf
suspicion,-inf
<s> president candidate,-inf
president candidate obama,-inf
candidate obama asked,-inf
obama asked disclose,-inf
asked disclose donors,-inf
disclose donors suspicion,-inf
donors suspicion foreign,-inf
suspicion foreign source,-inf
foreign source money,-inf
source money campaign,-inf
money campaign refused,-inf
campaign refused it,-inf
refused it .,-inf
usa,-inf
continues,-inf
<s> <s> oregon,-inf
<s> oregon state,-inf
oregon state 50,-inf
state 50 states,-inf
50 states usa,-inf
states usa continues,-inf
usa continues pay,-inf
continues pay 100,-inf
pay 100 medical,-inf
100 medical benefits,-inf
medical benefits employees,-inf
benefits employees families,-inf
employees families .,-inf
wonder,-inf
rand,-inf
shopping,-inf
billionaire,-inf
super,-inf
pac,-inf
<s> <s> wonder,-inf
<s> wonder dont,-inf
wonder dont see,-inf
dont see rand,-inf
see rand paul,-inf
rand paul much,-inf
paul much hes,-inf
much hes still,-inf
hes still shopping,-inf
still shopping billionaire,-inf
shopping billionaire .,-inf
billionaire . hes,-inf
. hes like,-inf
hes like one,-inf
like one hasnt,-inf
one hasnt found,-inf
hasnt found billionaire,-inf
found billionaire fund,-inf
billionaire fund super,-inf
fund super pac,-inf
super pac .,-inf
pac . </s>,-inf
cashed,-inf
sept,-inf
collecting,-inf
recover,-inf
attack,-inf
properties,-inf
not_affected,-inf
<s> says donald trump,-inf
says donald trump cashed,-inf
donald trump cashed sept,-inf
cashed sept .,-inf
sept . 11,-inf
. 11 collecting,-inf
11 collecting 150,-inf
collecting 150 000,-inf
150 000 federal,-inf
000 federal funds,-inf
federal funds intended,-inf
funds intended help,-inf
intended help small,-inf
help small businesses,-inf
small businesses recover,-inf
businesses recover even,-inf
recover even though,-inf
even though days,-inf
though days attack,-inf
days attack trump,-inf
attack trump said,-inf
trump said properties,-inf
said properties not,-inf
properties not not_affected,-inf
not not_affected .,-inf
not_affected . </s>,-inf
newly,-inf
hold,-inf
<s> <s> three,-inf
<s> three years,-inf
three years ago,-inf
years ago newly,-inf
ago newly elected,-inf
newly elected president,-inf
elected president obama,-inf
president obama told,-inf
obama told america,-inf
told america congress,-inf
america congress approved,-inf
congress approved plan,-inf
approved plan borrow,-inf
plan borrow nearly,-inf
borrow nearly trillion,-inf
nearly trillion dollars,-inf
trillion dollars would,-inf
dollars would hold,-inf
would hold unemployment,-inf
hold unemployment 8,-inf
unemployment 8 percent,-inf
payment,-inf
advisory,-inf
<s> <s> independent,-inf
<s> independent payment,-inf
independent payment advisory,-inf
payment advisory board,-inf
advisory board created,-inf
board created health,-inf
created health care,-inf
care reform law,-inf
reform law like,-inf
law like medicare,-inf
like medicare irs,-inf
medicare irs power,-inf
irs power cut,-inf
power cut medicare,-inf
cut medicare order,-inf
medicare order pay,-inf
order pay new,-inf
pay new government,-inf
new government programs,-inf
government programs .,-inf
programs . </s>,-inf
mitchell,-inf
domes,-inf
<s> <s> mitchell,-inf
<s> mitchell park,-inf
mitchell park domes,-inf
park domes lose,-inf
domes lose 1,-inf
lose 1 million,-inf
1 million plus,-inf
million plus every,-inf
plus every year,-inf
every year number,-inf
year number people,-inf
number people going,-inf
people going domes,-inf
going domes going,-inf
domes going down,-inf
going down .,-inf
youd,-inf
<s> bill legislature,-inf
bill legislature youd,-inf
legislature youd go,-inf
youd go court,-inf
go court fire,-inf
court fire employee,-inf
fire employee .,-inf
employee . </s>,-inf
little,-inf
evidence,-inf
red,-inf
cameras,-inf
reduced,-inf
severity,-inf
accidents,-inf
intersections,-inf
<s> <s> little,-inf
<s> little evidence,-inf
little evidence use,-inf
evidence use red,-inf
use red light,-inf
red light cameras,-inf
light cameras new,-inf
cameras new jersey,-inf
new jersey reduced,-inf
jersey reduced number,-inf
reduced number severity,-inf
number severity accidents,-inf
severity accidents intersections,-inf
accidents intersections used,-inf
intersections used .,-inf
used . </s>,-inf
camden,-inf
graduated,-inf
ready,-inf
<s> <s> entire,-inf
<s> entire public,-inf
entire public school,-inf
public school system,-inf
school system camden,-inf
system camden last,-inf
camden last year,-inf
last year three,-inf
year three students,-inf
three students graduated,-inf
students graduated college,-inf
graduated college ready,-inf
college ready .,-inf
ready . </s>,-inf
29,-inf
delinquent,-inf
<s> says nearly,-inf
says nearly 29,-inf
nearly 29 000,-inf
29 000 oregonians,-inf
000 oregonians almost,-inf
oregonians almost 5,-inf
almost 5 percent,-inf
5 percent homeowners,-inf
percent homeowners 90,-inf
homeowners 90 days,-inf
90 days delinquent,-inf
days delinquent mortgage,-inf
delinquent mortgage .,-inf
mortgage . </s>,-inf
pastor,-inf
preacher,-inf
priest,-inf
rabbi,-inf
imam,-inf
sermon,-inf
moral,-inf
traditions,-inf
guilty,-inf
hate crimes bill,-inf
crimes bill pastor,-inf
bill pastor preacher,-inf
pastor preacher priest,-inf
preacher priest rabbi,-inf
priest rabbi imam,-inf
rabbi imam gives,-inf
imam gives sermon,-inf
gives sermon moral,-inf
sermon moral traditions,-inf
moral traditions sexual,-inf
traditions sexual practices,-inf
sexual practices could,-inf
practices could found,-inf
could found guilty,-inf
found guilty federal,-inf
guilty federal crime,-inf
jobless,-inf
president obama said,-inf
obama said jobless,-inf
said jobless rate,-inf
jobless rate would,-inf
rate would passed,-inf
would passed stimulus,-inf
passed stimulus 5,-inf
stimulus 5 .,-inf
5 . 6,-inf
6 percent .,-inf
colleagues,-inf
<s> <s> george,-inf
<s> george allen,-inf
george allen colleagues,-inf
allen colleagues senate,-inf
colleagues senate turned,-inf
senate turned biggest,-inf
turned biggest surplus,-inf
biggest surplus history,-inf
surplus history united,-inf
united states biggest,-inf
states biggest deficit,-inf
biggest deficit history,-inf
deficit history united,-inf
cracked,-inf
attracting,-inf
hiring,-inf
president obama cracked,-inf
obama cracked employers,-inf
cracked employers attracting,-inf
employers attracting undocumented,-inf
attracting undocumented immigrants,-inf
undocumented immigrants hiring,-inf
immigrants hiring previous,-inf
hiring previous president,-inf
previous president .,-inf
affirmative,-inf
statement,-inf
not_support,-inf
not_campaign,-inf
not_republicans,-inf
not_barbaric,-inf
not_procedure,-inf
not_known,-inf
not_partial,-inf
not_birth,-inf
<s> says newt gingrich,-inf
says newt gingrich made,-inf
newt gingrich made affirmative,-inf
made affirmative statement,-inf
affirmative statement would,-inf
statement would not,-inf
would not not_support,-inf
not not_support not_would,-inf
not_support not_would not_campaign,-inf
not_would not_campaign not_republicans,-inf
not_campaign not_republicans not_support,-inf
not_republicans not_support not_barbaric,-inf
not_support not_barbaric not_procedure,-inf
not_barbaric not_procedure not_known,-inf
not_procedure not_known not_partial,-inf
not_known not_partial not_birth,-inf
not_partial not_birth not_abortion,-inf
not_birth not_abortion .,-inf
not_abortion . </s>,-inf
global,-inf
instability,-inf
recipient,-inf
s . global,-inf
. global aids,-inf
global aids spending,-inf
aids spending helped,-inf
spending helped reduce,-inf
helped reduce political,-inf
reduce political instability,-inf
political instability violence,-inf
instability violence 40,-inf
violence 40 percent,-inf
40 percent recipient,-inf
percent recipient nations,-inf
recipient nations .,-inf
nations . </s>,-inf
'thanks,-inf
thanks,-inf
nowhere,-inf
<s> told congress,-inf
told congress 'thanks,-inf
congress 'thanks no,-inf
'thanks no thanks,-inf
no thanks ',-inf
thanks ' bridge,-inf
' bridge nowhere,-inf
bridge nowhere .,-inf
nowhere . </s>,-inf
actual,-inf
awarded,-inf
date,-inf
hundred,-inf
<s> <s> actual,-inf
<s> actual construction,-inf
actual construction contracts,-inf
construction contracts weve,-inf
contracts weve awarded,-inf
weve awarded date,-inf
awarded date come,-inf
date come several,-inf
come several hundred,-inf
several hundred million,-inf
hundred million dollars,-inf
million dollars estimates,-inf
dollars estimates .,-inf
estimates . </s>,-inf
pupil,-inf
compared,-inf
adjusting,-inf
<s> state school,-inf
state school funding,-inf
school funding per,-inf
funding per pupil,-inf
per pupil 16,-inf
pupil 16 percent,-inf
16 percent compared,-inf
percent compared 2009,-inf
compared 2009 adjusting,-inf
2009 adjusting inflation,-inf
adjusting inflation .,-inf
<s> unemployment fallen,-inf
unemployment fallen 10,-inf
fallen 10 percent,-inf
10 percent presidents,-inf
percent presidents first,-inf
presidents first year,-inf
first year office,-inf
year office 8,-inf
office 8 .,-inf
8 . 5,-inf
5 percent today,-inf
percent today .,-inf
today . </s>,-inf
steadfast,-inf
h,-inf
citizenship,-inf
<s> american voters,-inf
american voters remain,-inf
voters remain steadfast,-inf
remain steadfast support,-inf
steadfast support immigration,-inf
support immigration reform,-inf
immigration reform pat,-inf
reform pat h,-inf
pat h citizenship,-inf
h citizenship 70,-inf
citizenship 70 percent,-inf
70 percent want,-inf
percent want see,-inf
want see reform,-inf
see reform passed,-inf
reform passed year,-inf
passed year .,-inf
<s> people welfare,-inf
people welfare working,-inf
welfare working 2013,-inf
working 2013 .,-inf
2013 . </s>,-inf
tammy,-inf
baldwin,-inf
require,-inf
doctors,-inf
ask,-inf
ients,-inf
lesbian,-inf
bisexual,-inf
identity,-inf
<s> says tammy,-inf
says tammy baldwin,-inf
tammy baldwin introduced,-inf
baldwin introduced bill,-inf
introduced bill would,-inf
bill would require,-inf
would require doctors,-inf
require doctors health,-inf
doctors health care,-inf
health care workers,-inf
care workers ask,-inf
workers ask pat,-inf
ask pat ients,-inf
pat ients including,-inf
ients including young,-inf
including young children,-inf
young children whether,-inf
children whether gay,-inf
whether gay lesbian,-inf
gay lesbian bisexual,-inf
lesbian bisexual know,-inf
bisexual know gender,-inf
know gender identity,-inf
gender identity .,-inf
identity . </s>,-inf
kristi,-inf
thibaut,-inf
acorn,-inf
lobbyist,-inf
<s> says state,-inf
says state rep,-inf
state rep .,-inf
rep . kristi,-inf
. kristi thibaut,-inf
kristi thibaut acorn,-inf
thibaut acorn lobbyist,-inf
acorn lobbyist .,-inf
lobbyist . </s>,-inf
trading,-inf
slavery,-inf
<s> atlanta no,-inf
atlanta no .,-inf
. 1 trading,-inf
1 trading point,-inf
trading point sexual,-inf
point sexual slavery,-inf
