Feature,Pointwise Mutual Information
requirecondom usein adult films would,1.5022793286397813
usein adult films would put,1.5022793286397813
adult films would put workers,1.5022793286397813
films would put workers in,1.5022793286397813
would put workers in the,1.5022793286397813
put workers in the adult,1.5022793286397813
workers in the adult film,1.5022793286397813
in the adult film industry,1.5022793286397813
the adult film industry at,1.5022793286397813
adult film industry at riskfor,1.5022793286397813
film industry at riskfor lawsuits,1.5022793286397813
industry at riskfor lawsuits and,1.5022793286397813
at riskfor lawsuits and harassment,1.5022793286397813
riskfor lawsuits and harassment </s>,1.5022793286397813
lawsuits and harassment </s> </s>,1.5022793286397813
and harassment </s> </s> </s>,1.5022793286397813
harassment </s> </s> </s> </s>,1.5022793286397813
tolls,1.5022793286397813
privilege,1.5022793286397813
crossing,1.5022793286397813
bridge,1.5022793286397813
<s> <s> <s> we pay,1.5022793286397813
<s> <s> we pay among,1.5022793286397813
<s> we pay among the,1.5022793286397813
we pay among the highest,1.5022793286397813
pay among the highest tolls,1.5022793286397813
among the highest tolls in,1.5022793286397813
the highest tolls in the,1.5022793286397813
highest tolls in the nation,1.5022793286397813
tolls in the nation for,1.5022793286397813
in the nation for the,1.5022793286397813
the nation for the privilege,1.5022793286397813
nation for the privilege of,1.5022793286397813
for the privilege of crossing,1.5022793286397813
the privilege of crossing that,1.5022793286397813
privilege of crossing that bridge,1.5022793286397813
of crossing that bridge </s>,1.5022793286397813
crossing that bridge </s> </s>,1.5022793286397813
that bridge </s> </s> </s>,1.5022793286397813
bridge </s> </s> </s> </s>,1.5022793286397813
sens,1.5022793286397813
isaksons,1.5022793286397813
chambliss,1.5022793286397813
<s> <s> <s> <s> sens,1.5022793286397813
<s> <s> <s> sens isaksons,1.5022793286397813
<s> <s> sens isaksons chambliss,1.5022793286397813
<s> sens isaksons chambliss votes,1.5022793286397813
sens isaksons chambliss votes against,1.5022793286397813
isaksons chambliss votes against unemployment,1.5022793286397813
chambliss votes against unemployment insurance,1.5022793286397813
votes against unemployment insurance were,1.5022793286397813
against unemployment insurance were votes,1.5022793286397813
unemployment insurance were votes to,1.5022793286397813
insurance were votes to kill,1.5022793286397813
were votes to kill nearly,1.5022793286397813
votes to kill nearly 6,1.5022793286397813
to kill nearly 6 000,1.5022793286397813
kill nearly 6 000 georgia,1.5022793286397813
nearly 6 000 georgia jobs,1.5022793286397813
6 000 georgia jobs </s>,1.5022793286397813
000 georgia jobs </s> </s>,1.5022793286397813
georgia jobs </s> </s> </s>,1.5022793286397813
<s> <s> <s> says today,1.5022793286397813
<s> <s> says today unemployment,1.5022793286397813
<s> says today unemployment has,1.5022793286397813
says today unemployment has been,1.5022793286397813
today unemployment has been running,1.5022793286397813
unemployment has been running near,1.5022793286397813
has been running near 12,1.5022793286397813
been running near 12 percent,1.5022793286397813
running near 12 percent or,1.5022793286397813
near 12 percent or more,1.5022793286397813
12 percent or more for,1.5022793286397813
percent or more for the,1.5022793286397813
or more for the last,1.5022793286397813
more for the last four,1.5022793286397813
for the last four years,1.5022793286397813
the last four years and,1.5022793286397813
last four years and the,1.5022793286397813
four years and the legislature,1.5022793286397813
years and the legislature hasnt,1.5022793286397813
and the legislature hasnt done,1.5022793286397813
the legislature hasnt done much,1.5022793286397813
legislature hasnt done much to,1.5022793286397813
hasnt done much to lower,1.5022793286397813
done much to lower it,1.5022793286397813
much to lower it </s>,1.5022793286397813
to lower it </s> </s>,1.5022793286397813
lower it </s> </s> </s>,1.5022793286397813
mica,1.5022793286397813
<s> <s> <s> john mica,1.5022793286397813
<s> <s> john mica voted,1.5022793286397813
<s> john mica voted to,1.5022793286397813
john mica voted to borrow,1.5022793286397813
mica voted to borrow 10,1.5022793286397813
voted to borrow 10 trillion,1.5022793286397813
to borrow 10 trillion </s>,1.5022793286397813
borrow 10 trillion </s> </s>,1.5022793286397813
10 trillion </s> </s> </s>,1.5022793286397813
trillion </s> </s> </s> </s>,1.5022793286397813
<s> <s> <s> mccain hired,1.5022793286397813
<s> <s> mccain hired some,1.5022793286397813
<s> mccain hired some of,1.5022793286397813
mccain hired some of the,1.5022793286397813
hired some of the biggest,1.5022793286397813
some of the biggest lobbyists,1.5022793286397813
of the biggest lobbyists in,1.5022793286397813
the biggest lobbyists in washington,1.5022793286397813
biggest lobbyists in washington to,1.5022793286397813
lobbyists in washington to run,1.5022793286397813
in washington to run his,1.5022793286397813
washington to run his campaign,1.5022793286397813
to run his campaign </s>,1.5022793286397813
run his campaign </s> </s>,1.5022793286397813
his campaign </s> </s> </s>,1.5022793286397813
partisan,1.5022793286397813
<s> <s> <s> when terrorists,1.5022793286397813
<s> <s> when terrorists killed,1.5022793286397813
<s> when terrorists killed more,1.5022793286397813
when terrorists killed more than,1.5022793286397813
terrorists killed more than 250,1.5022793286397813
killed more than 250 americans,1.5022793286397813
more than 250 americans in,1.5022793286397813
than 250 americans in lebanon,1.5022793286397813
250 americans in lebanon under,1.5022793286397813
americans in lebanon under ronald,1.5022793286397813
in lebanon under ronald reagan,1.5022793286397813
lebanon under ronald reagan the,1.5022793286397813
under ronald reagan the democrats,1.5022793286397813
ronald reagan the democrats didnt,1.5022793286397813
reagan the democrats didnt make,1.5022793286397813
the democrats didnt make that,1.5022793286397813
democrats didnt make that a,1.5022793286397813
didnt make that a partisan,1.5022793286397813
make that a partisan issue,1.5022793286397813
that a partisan issue </s>,1.5022793286397813
a partisan issue </s> </s>,1.5022793286397813
partisan issue </s> </s> </s>,1.5022793286397813
picked,1.5022793286397813
multiple,1.5022793286397813
regular,1.5022793286397813
1980s,1.5022793286397813
<s> <s> this is the,1.5022793286397813
<s> this is the first,1.5022793286397813
this is the first time,1.5022793286397813
is the first time a,1.5022793286397813
the first time a party,1.5022793286397813
first time a party has,1.5022793286397813
time a party has picked,1.5022793286397813
a party has picked up,1.5022793286397813
party has picked up multiple,1.5022793286397813
has picked up multiple seats,1.5022793286397813
picked up multiple seats during,1.5022793286397813
up multiple seats during a,1.5022793286397813
multiple seats during a regular,1.5022793286397813
seats during a regular election,1.5022793286397813
during a regular election since,1.5022793286397813
a regular election since the,1.5022793286397813
regular election since the mid,1.5022793286397813
election since the mid 1980s,1.5022793286397813
since the mid 1980s making,1.5022793286397813
the mid 1980s making this,1.5022793286397813
mid 1980s making this the,1.5022793286397813
1980s making this the largest,1.5022793286397813
making this the largest majority,1.5022793286397813
this the largest majority of,1.5022793286397813
the largest majority of any,1.5022793286397813
largest majority of any party,1.5022793286397813
majority of any party in,1.5022793286397813
of any party in more,1.5022793286397813
any party in more than,1.5022793286397813
party in more than 25,1.5022793286397813
complained,1.5022793286397813
shoved,1.5022793286397813
waters,1.5022793286397813
<s> <s> <s> <s> house,1.5022793286397813
<s> <s> <s> house republicans,1.5022793286397813
<s> <s> house republicans who,1.5022793286397813
<s> house republicans who complained,1.5022793286397813
house republicans who complained they,1.5022793286397813
republicans who complained they didnt,1.5022793286397813
who complained they didnt have,1.5022793286397813
complained they didnt have enough,1.5022793286397813
they didnt have enough time,1.5022793286397813
didnt have enough time to,1.5022793286397813
have enough time to consider,1.5022793286397813
enough time to consider a,1.5022793286397813
time to consider a constitutional,1.5022793286397813
to consider a constitutional ban,1.5022793286397813
consider a constitutional ban against,1.5022793286397813
a constitutional ban against oil,1.5022793286397813
constitutional ban against oil drilling,1.5022793286397813
ban against oil drilling shoved,1.5022793286397813
against oil drilling shoved through,1.5022793286397813
oil drilling shoved through a,1.5022793286397813
drilling shoved through a proposal,1.5022793286397813
shoved through a proposal in,1.5022793286397813
through a proposal in just,1.5022793286397813
a proposal in just a,1.5022793286397813
proposal in just a few,1.5022793286397813
in just a few days,1.5022793286397813
just a few days to,1.5022793286397813
a few days to open,1.5022793286397813
few days to open state,1.5022793286397813
days to open state waters,1.5022793286397813
to open state waters to,1.5022793286397813
open state waters to oil,1.5022793286397813
state waters to oil drilling,1.5022793286397813
waters to oil drilling </s>,1.5022793286397813
to oil drilling </s> </s>,1.5022793286397813
oil drilling </s> </s> </s>,1.5022793286397813
drilling </s> </s> </s> </s>,1.5022793286397813
flint,1.5022793286397813
mich,1.5022793286397813
poison,1.5022793286397813
burlington,1.5022793286397813
vt,1.5022793286397813
clean,1.5022793286397813
<s> <s> <s> <s> flint,1.5022793286397813
<s> <s> <s> flint mich,1.5022793286397813
<s> <s> flint mich is,1.5022793286397813
<s> flint mich is paying,1.5022793286397813
flint mich is paying three,1.5022793286397813
mich is paying three times,1.5022793286397813
is paying three times more,1.5022793286397813
paying three times more for,1.5022793286397813
three times more for poison,1.5022793286397813
times more for poison water,1.5022793286397813
more for poison water than,1.5022793286397813
for poison water than i,1.5022793286397813
poison water than i am,1.5022793286397813
water than i am paying,1.5022793286397813
than i am paying in,1.5022793286397813
i am paying in burlington,1.5022793286397813
am paying in burlington vt,1.5022793286397813
paying in burlington vt for,1.5022793286397813
in burlington vt for clean,1.5022793286397813
burlington vt for clean water,1.5022793286397813
vt for clean water </s>,1.5022793286397813
for clean water </s> </s>,1.5022793286397813
clean water </s> </s> </s>,1.5022793286397813
